lev_norm,panphon_dist,label
1.0,3.395833333333333,0
1.0,4.145833333333333,0
0.7777777777777778,1.5416666666666667,1
0.6666666666666666,2.1666666666666665,1
1.0,3.4583333333333335,0
1.0,3.5833333333333335,0
1.0,1.8125,0
0.9090909090909091,2.9374999999999996,0
0.9166666666666666,3.4791666666666665,0
0.5555555555555556,1.2083333333333333,1
0.7777777777777778,2.2083333333333335,0
0.7777777777777778,2.625,0
1.0,2.2708333333333335,0
1.0,3.4374999999999996,0
0.9166666666666666,4.1875,0
0.8888888888888888,3.2916666666666665,0
1.0,3.2083333333333335,0
1.0,1.8958333333333333,0
1.0,2.5625,0
1.0,3.3124999999999996,0
1.0,1.6666666666666667,0
1.0,3.4374999999999996,0
0.9090909090909091,4.395833333333333,0
1.0,5.354166666666667,0
0.875,3.1875,0
0.8181818181818182,4.104166666666666,0
0.9166666666666666,5.0625,0
0.7272727272727273,1.3333333333333333,1
0.6666666666666666,2.083333333333333,1
0.4166666666666667,1.25,1
0.625,1.2083333333333333,1
0.7142857142857143,1.6458333333333333,1
0.7142857142857143,1.0416666666666667,1
1.0,1.3125,0
0.8571428571428571,0.9791666666666667,0
1.0,1.9375,0
0.625,1.3125,1
0.625,0.3333333333333333,1
1.0,2.0625,0
1.0,1.7708333333333333,0
0.875,2.6458333333333335,0
0.42857142857142855,0.9791666666666666,1
1.0,1.3333333333333333,0
1.0,1.4583333333333333,0
1.0,1.7916666666666667,0
1.0,2.1041666666666665,0
1.0,1.6458333333333333,0
1.0,2.6041666666666665,0
0.8571428571428571,0.9583333333333335,1
0.7142857142857143,1.5,1
0.7142857142857143,1.0416666666666665,1
0.8333333333333334,1.375,0
0.75,1.0,1
0.7777777777777778,3.083333333333333,0
1.0,1.5416666666666665,0
1.0,2.333333333333333,0
1.0,3.291666666666666,0
0.8333333333333334,1.1666666666666665,0
0.8888888888888888,2.1666666666666665,1
0.8333333333333334,1.3333333333333333,0
0.8333333333333334,1.7083333333333333,0
1.0,2.6666666666666665,0
0.8888888888888888,2.541666666666667,0
1.0,0.7083333333333334,0
1.0,1.625,0
1.0,2.458333333333333,0
0.8888888888888888,2.5,0
0.8888888888888888,1.625,0
0.8888888888888888,1.8333333333333335,0
0.6,1.0,1
0.5,1.7916666666666665,1
0.5,0.9583333333333333,1
0.375,0.25,1
0.5,1.1041666666666665,1
0.5714285714285714,1.0416666666666667,1
0.8181818181818182,3.5625,0
0.8888888888888888,3.5208333333333335,0
0.9090909090909091,4.5625,0
0.625,1.3541666666666665,1
0.625,1.2083333333333333,1
0.7272727272727273,3.7291666666666665,0
0.8888888888888888,3.6875,0
0.9090909090909091,4.645833333333333,0
0.75,2.020833333333333,1
0.8181818181818182,2.8333333333333335,0
0.8888888888888888,2.708333333333333,0
0.9090909090909091,3.7083333333333335,0
0.8181818181818182,4.354166666666666,0
0.8888888888888888,4.270833333333334,0
0.9090909090909091,5.270833333333333,0
0.8181818181818182,1.2083333333333335,1
0.8181818181818182,2.041666666666667,1
0.5454545454545454,1.0833333333333333,1
0.6363636363636364,1.5416666666666667,1
0.6,3.0,0
0.5833333333333334,2.0416666666666665,0
0.875,3.270833333333333,0
1.0,2.645833333333333,0
1.0,1.4166666666666667,0
0.8181818181818182,2.5416666666666665,0
0.9166666666666666,1.5416666666666665,0
0.9090909090909091,4.1875,0
0.9090909090909091,3.479166666666667,0
0.9090909090909091,2.2500000000000004,0
0.5,1.25,1
0.9,5.9375,0
0.9,5.020833333333333,0
0.9,3.333333333333333,0
1.0,5.104166666666667,0
1.0,4.229166666666666,0
1.0,2.7083333333333335,0
1.0,1.4583333333333335,1
0.8333333333333334,3.2291666666666665,1
0.8333333333333334,1.9375,1
0.6,1.5416666666666665,1
0.5555555555555556,2.3125,1
0.7272727272727273,1.2083333333333335,1
0.7777777777777778,1.645833333333333,0
1.0,2.6666666666666665,0
1.0,2.1875,0
0.5,1.2708333333333333,1
0.6363636363636364,0.7499999999999999,1
0.9,2.645833333333333,0
0.9,3.458333333333333,0
0.9,2.145833333333333,0
0.5454545454545454,1.5208333333333333,1
0.8888888888888888,3.5833333333333335,0
0.8888888888888888,4.354166666666667,0
1.0,2.166666666666667,0
0.9090909090909091,2.6874999999999996,0
0.9090909090909091,3.3749999999999996,0
0.9090909090909091,1.9791666666666667,0
1.0,1.7708333333333335,0
0.7777777777777778,2.875,1
0.875,3.1041666666666665,0
0.875,1.6458333333333333,0
0.6666666666666666,1.4791666666666665,1
1.0,1.625,0
1.0,0.8333333333333333,0
1.0,1.9166666666666665,0
0.875,0.9583333333333333,0
0.8888888888888888,2.7916666666666665,0
0.8888888888888888,1.9166666666666667,0
1.0,1.8958333333333333,0
1.0,1.7291666666666667,0
1.0,1.9791666666666665,0
1.0,1.5208333333333335,0
0.6666666666666666,2.4375,0
1.0,2.520833333333333,0
1.0,1.6458333333333333,0
1.0,2.645833333333333,0
0.7777777777777778,1.6041666666666667,0
0.8888888888888888,1.8958333333333333,0
0.42857142857142855,1.0416666666666665,1
1.0,0.625,1
1.0,1.625,0
1.0,3.4583333333333335,0
1.0,1.5,1
1.0,0.75,0
1.0,2.7083333333333335,0
1.0,1.625,0
0.8888888888888888,3.4583333333333335,0
0.8888888888888888,2.583333333333333,0
1.0,1.2083333333333333,0
0.8333333333333334,1.7708333333333335,0
0.8888888888888888,1.75,0
1.0,1.4583333333333333,0
0.8,1.0208333333333333,0
0.8333333333333334,2.0625,0
0.5,1.3958333333333333,1
0.7777777777777778,1.25,1
1.0,0.875,0
1.0,1.3958333333333335,0
1.0,1.6041666666666667,0
0.7777777777777778,0.4791666666666667,1
1.0,1.8958333333333335,0
1.0,1.75,0
1.0,1.25,0
0.8888888888888888,1.75,0
1.0,1.895833333333333,0
0.8888888888888888,1.3124999999999998,0
0.8333333333333334,0.8541666666666667,0
0.8333333333333334,1.4791666666666665,1
0.8333333333333334,1.25,0
0.875,2.2708333333333335,1
0.8888888888888888,2.875,0
0.75,0.9166666666666666,0
1.0,2.604166666666666,0
1.0,2.395833333333333,0
1.0,1.8125,0
0.8181818181818182,3.3125,0
1.0,4.3125,0
0.5714285714285714,2.145833333333333,0
1.0,1.0833333333333333,0
0.8571428571428571,3.0416666666666665,0
1.0,1.2916666666666665,0
1.0,5.083333333333333,0
0.8888888888888888,2.4999999999999996,0
1.0,4.1875,0
1.0,2.479166666666667,0
1.0,3.645833333333334,0
1.0,2.479166666666667,0
1.0,2.3541666666666665,0
1.0,2.395833333333333,0
1.0,1.6874999999999998,0
0.9090909090909091,3.7291666666666665,0
1.0,3.166666666666666,0
0.8571428571428571,1.5416666666666667,0
1.0,5.25,0
0.8571428571428571,2.3749999999999996,1
0.9090909090909091,3.166666666666667,0
0.9090909090909091,4.583333333333333,0
0.8333333333333334,1.3541666666666667,1
0.5,0.3958333333333333,1
0.7142857142857143,1.0208333333333333,1
1.0,1.75,0
1.0,1.5416666666666667,0
0.8333333333333334,1.0416666666666665,0
0.6666666666666666,1.4583333333333333,1
0.8571428571428571,0.6666666666666666,1
1.0,0.9791666666666667,0
1.0,2.520833333333333,0
1.0,1.6041666666666667,0
0.7142857142857143,1.2083333333333333,1
1.0,1.6875,0
0.8333333333333334,1.2708333333333333,0
0.8333333333333334,0.8958333333333334,0
1.0,0.9791666666666667,0
0.8571428571428571,2.2708333333333335,0
1.0,1.8958333333333335,0
0.6666666666666666,2.208333333333333,1
0.6,1.25,1
0.5,1.0,1
0.625,0.2916666666666667,1
1.0,1.5416666666666667,0
0.3333333333333333,0.0625,1
0.8571428571428571,2.1041666666666665,0
1.0,1.7499999999999998,0
0.8571428571428571,1.6458333333333333,0
0.8571428571428571,0.9166666666666666,0
1.0,1.7499999999999998,0
0.625,0.2708333333333333,1
1.0,2.1875,0
0.875,1.9166666666666667,0
0.875,1.8125,0
0.875,1.0833333333333335,0
0.8333333333333334,1.5625,0
0.5714285714285714,1.0208333333333333,1
0.8333333333333334,0.5833333333333334,0
0.7142857142857143,2.1458333333333335,0
0.8571428571428571,1.2916666666666665,0
1.0,2.125,0
1.0,1.8125,0
1.0,1.7083333333333333,0
1.0,0.9791666666666667,0
0.8571428571428571,1.3958333333333333,0
1.0,3.1249999999999996,0
1.0,2.1875,0
0.42857142857142855,1.8541666666666665,1
0.5714285714285714,1.125,1
0.2857142857142857,1.1041666666666665,1
0.8,1.2291666666666665,1
0.6666666666666666,2.2291666666666665,1
0.7142857142857143,1.9375,1
0.8461538461538461,6.583333333333333,1
0.6,1.1041666666666667,0
0.8571428571428571,1.5833333333333335,0
0.8,0.6041666666666666,0
0.8,1.3125,0
0.5,1.0833333333333333,1
0.5714285714285714,1.375,1
0.7692307692307693,5.854166666666667,1
0.8,2.125,0
1.0,0.9374999999999999,0
0.8,1.2499999999999998,0
0.6,0.41666666666666663,0
0.42857142857142855,0.4583333333333333,1
0.6153846153846154,4.937499999999999,1
0.8333333333333334,2.958333333333333,0
1.0,1.8541666666666665,0
0.8333333333333334,2.3333333333333335,0
0.6666666666666666,1.5,0
0.46153846153846156,4.645833333333333,1
0.8571428571428571,2.958333333333333,0
1.0,1.8125,0
0.8571428571428571,2.25,0
0.7142857142857143,1.4166666666666665,0
0.9230769230769231,7.520833333333334,0
1.0,6.083333333333334,0
0.9230769230769231,6.8125,0
0.8461538461538461,5.895833333333333,0
0.8571428571428571,1.9375,1
1.0,1.4166666666666667,0
0.8,2.125,0
1.0,1.4375,0
1.0,0.9791666666666667,0
0.4,1.0833333333333333,1
0.3333333333333333,0.041666666666666664,1
0.75,0.20833333333333331,1
0.5,0.041666666666666664,1
1.0,1.2083333333333333,0
1.0,3.0416666666666665,0
1.0,1.2708333333333333,0
0.8888888888888888,4.8125,0
0.6,1.1458333333333333,0
0.75,0.24999999999999997,1
0.25,0.0,1
1.0,1.25,0
1.0,3.083333333333333,0
1.0,1.3125,0
1.0,4.854166666666666,0
0.8,1.1875,0
0.75,0.24999999999999997,1
1.0,1.2916666666666665,0
0.875,3.083333333333333,0
1.0,1.3958333333333333,0
1.0,4.895833333333333,0
1.0,1.3541666666666665,0
1.0,1.25,0
1.0,3.083333333333333,0
1.0,1.3125,0
1.0,4.854166666666666,0
1.0,1.1875,0
0.75,3.708333333333333,0
1.0,2.1458333333333335,0
1.0,5.729166666666667,0
0.8,1.9374999999999998,1
1.0,2.479166666666667,0
0.8888888888888888,2.5625,0
0.875,2.1041666666666665,0
0.6666666666666666,3.7499999999999996,0
0.8,0.5833333333333333,0
0.8888888888888888,4.041666666666666,0
0.75,1.7083333333333333,1
0.5,0.4583333333333333,1
0.625,1.0416666666666667,1
0.7777777777777778,2.5624999999999996,0
0.5,1.9375,1
1.0,1.625,0
0.75,0.8333333333333333,0
0.875,1.3958333333333335,0
0.8888888888888888,3.4374999999999996,0
0.6,2.0,1
0.625,1.9583333333333335,1
0.7777777777777778,2.5208333333333335,0
0.625,2.020833333333333,1
1.0,0.8333333333333333,0
1.0,2.041666666666667,0
0.875,1.6458333333333335,0
0.8888888888888888,3.4791666666666665,0
0.7,1.25,1
1.0,2.8541666666666665,0
0.7,2.0208333333333335,1
1.0,1.8333333333333333,0
0.9,1.125,0
0.9,1.6875,0
1.0,3.7708333333333335,0
0.7777777777777778,3.2708333333333335,0
0.5,0.9791666666666666,1
1.0,1.9583333333333335,0
1.0,1.6249999999999998,0
1.0,0.9374999999999999,0
0.8888888888888888,4.104166666666666,0
0.7777777777777778,4.083333333333333,0
1.0,2.5208333333333335,0
0.8888888888888888,2.520833333333333,0
1.0,3.4166666666666665,0
1.0,1.875,0
1.0,2.5624999999999996,0
1.0,2.4791666666666665,0
0.8333333333333334,1.875,0
0.8888888888888888,4.916666666666666,0
1.0,1.7083333333333333,0
0.875,1.6875,0
0.6666666666666666,3.270833333333333,1
1.0,1.2291666666666667,1
0.7777777777777778,3.270833333333333,0
0.8888888888888888,4.083333333333333,0
0.7142857142857143,0.4375,1
0.42857142857142855,1.0625,1
0.8888888888888888,1.375,0
0.6666666666666666,0.4375,0
1.0,1.3958333333333333,0
0.7777777777777778,3.083333333333333,0
0.8571428571428571,1.2916666666666667,1
0.8888888888888888,1.6041666666666665,0
0.8571428571428571,0.6666666666666667,0
1.0,1.7083333333333335,0
0.8888888888888888,3.4375,0
0.8888888888888888,1.1041666666666665,0
0.7142857142857143,1.3333333333333335,0
0.8571428571428571,1.4999999999999998,0
0.7777777777777778,2.5625,0
1.0,1.6458333333333333,0
1.0,0.9375,0
1.0,2.6249999999999996,0
0.6666666666666666,1.125,1
0.6666666666666666,2.9791666666666665,1
0.3333333333333333,1.8541666666666665,1
0.25,0.041666666666666664,1
0.75,0.3541666666666667,1
0.4,0.08333333333333333,1
0.75,2.770833333333333,0
0.75,0.9791666666666665,0
0.8,1.8125,0
0.5,0.3125,1
0.4,0.125,1
1.0,2.8125,0
0.75,0.9791666666666665,0
0.8,1.8125,0
0.8,0.4375,1
1.0,2.7916666666666665,0
1.0,0.9166666666666666,0
1.0,1.7499999999999998,0
1.0,2.8541666666666665,0
0.8,0.9791666666666665,0
1.0,1.8125,0
1.0,2.833333333333333,0
1.0,3.7499999999999996,0
0.4,1.0,1
0.6,0.22916666666666666,1
0.4,0.041666666666666664,1
0.6666666666666666,0.10416666666666666,1
0.8,1.2916666666666667,1
0.8,1.0,1
0.6,0.125,1
0.25,0.1875,1
0.6666666666666666,0.25,1
0.75,1.1458333333333333,1
0.75,1.2291666666666665,1
0.75,0.3541666666666667,1
0.5,0.0625,1
0.75,1.25,1
0.75,1.0416666666666665,1
0.5,0.16666666666666666,1
0.8333333333333334,1.3125000000000002,1
0.8333333333333334,1.0625,1
0.6666666666666666,0.22916666666666669,1
0.75,0.45833333333333337,1
0.75,1.2916666666666667,1
0.5,0.9166666666666666,1
0.6842105263157895,4.479166666666666,1
0.8,2.1874999999999996,0
0.7692307692307693,1.25,0
0.9166666666666666,2.1041666666666665,0
0.9,2.395833333333333,0
0.7,2.270833333333333,0
0.7894736842105263,4.291666666666667,0
0.8947368421052632,4.729166666666667,0
0.8947368421052632,4.583333333333333,0
0.8947368421052632,6.458333333333333,0
0.8947368421052632,6.5,0
0.6153846153846154,1.3541666666666667,1
1.0,2.375,0
0.8,3.4166666666666665,0
0.8,3.375,0
1.0,2.770833333333333,0
0.8461538461538461,2.3958333333333335,0
0.7692307692307693,2.4375,0
1.0,3.833333333333333,0
0.9166666666666666,3.791666666666666,0
0.2857142857142857,0.125,1
0.75,0.9791666666666667,1
0.875,1.3541666666666665,0
0.9,1.125,0
1.0,1.7291666666666667,0
1.0,2.145833333333333,0
0.8333333333333334,1.7083333333333335,0
1.0,1.1666666666666667,0
1.0,1.2708333333333333,0
1.0,2.25,0
1.0,2.375,0
0.875,1.9375,0
0.4,0.6458333333333334,1
1.0,2.25,0
1.0,2.125,0
1.0,1.8958333333333333,0
1.0,1.9791666666666667,0
1.0,2.5624999999999996,0
1.0,1.958333333333333,0
1.0,2.0416666666666665,0
1.0,1.4375,0
0.7142857142857143,2.1875,1
0.0,0.0,1
0.3333333333333333,0.020833333333333332,1
0.25,0.0,1
0.6666666666666666,1.0833333333333333,0
0.8,1.1666666666666665,0
0.6666666666666666,1.2291666666666667,0
1.0,0.9791666666666667,0
1.0,1.2083333333333333,0
0.3333333333333333,0.020833333333333332,1
0.25,0.0,1
0.6666666666666666,1.0833333333333333,0
0.8,1.1666666666666665,0
0.6666666666666666,1.2291666666666667,0
1.0,0.9791666666666667,0
1.0,1.2083333333333333,0
0.5,0.020833333333333332,1
1.0,1.1041666666666665,0
1.0,1.1875,0
1.0,1.25,0
1.0,1.0,0
1.0,1.2291666666666665,0
0.75,1.0833333333333333,0
0.8,1.1666666666666665,0
0.75,1.2291666666666667,0
0.75,0.9791666666666667,0
1.0,1.2083333333333333,0
0.6,1.8333333333333333,1
1.0,0.4375,0
1.0,1.2708333333333333,0
0.5,0.125,1
0.8,1.9791666666666665,0
0.8,1.2291666666666667,0
0.8,1.958333333333333,1
0.3333333333333333,0.9166666666666666,1
0.5,0.3125,0
0.6666666666666666,1.1458333333333333,0
0.7,2.291666666666667,1
1.0,2.9583333333333335,0
0.8,4.166666666666666,0
1.0,3.645833333333333,0
1.0,4.583333333333333,0
1.0,3.2916666666666665,0
1.0,2.916666666666666,0
0.9,1.666666666666667,0
1.0,3.0833333333333335,0
0.9090909090909091,2.625,0
0.5,0.9583333333333333,0
0.8,2.625,0
0.9,2.3541666666666665,0
1.0,2.916666666666667,0
0.9166666666666666,2.3333333333333335,0
1.0,1.6666666666666667,0
1.0,3.291666666666666,0
1.0,2.625,0
1.0,4.25,0
0.7,2.4166666666666665,0
0.8,1.6875000000000002,1
1.0,3.0416666666666665,0
0.9166666666666666,1.7916666666666667,0
1.0,1.8333333333333335,0
1.0,3.2499999999999996,0
1.0,2.791666666666667,0
1.0,4.208333333333333,0
0.8888888888888888,2.3541666666666665,0
1.0,2.166666666666667,1
0.9166666666666666,2.7083333333333335,0
1.0,2.9166666666666665,0
1.0,4.375,0
1.0,3.625,0
0.9090909090909091,5.291666666666667,0
1.0,2.145833333333333,0
1.0,2.5625,0
1.0,2.0625,0
1.0,3.6875000000000004,0
1.0,2.9791666666666665,0
1.0,4.645833333333334,0
0.3333333333333333,2.0833333333333335,0
0.8,2.5416666666666665,0
0.9,4.416666666666666,0
0.9,3.5000000000000004,0
0.9090909090909091,5.333333333333333,0
0.9166666666666666,1.9166666666666667,0
0.75,2.75,1
1.0,2.541666666666667,0
0.8333333333333334,3.666666666666667,1
0.5,2.0833333333333335,0
0.4444444444444444,1.0,1
0.7272727272727273,3.0416666666666665,0
0.8,2.625,0
0.36363636363636365,0.9583333333333333,1
0.45454545454545453,2.125,0
1.0,0.125,1
0.75,0.27083333333333337,1
1.0,1.6249999999999998,0
1.0,0.8333333333333333,0
1.0,2.2291666666666665,0
1.0,3.3749999999999996,0
1.0,2.5,0
1.0,0.3125,1
1.0,1.75,0
1.0,0.7916666666666666,0
0.8571428571428571,2.1875,0
0.8333333333333334,3.3749999999999996,0
1.0,2.5416666666666665,0
1.0,1.5208333333333333,0
1.0,0.7291666666666667,0
1.0,2.25,0
0.8333333333333334,3.145833333333333,0
1.0,2.4791666666666665,0
1.0,1.4583333333333333,0
0.8571428571428571,1.7291666666666667,0
1.0,2.3333333333333335,0
1.0,2.0416666666666665,0
0.8571428571428571,2.2708333333333335,0
0.8333333333333334,3.1666666666666665,0
0.8,2.2916666666666665,0
0.8571428571428571,1.6875,0
0.8571428571428571,0.9375,0
0.8333333333333334,2.0416666666666665,0
0.5,0.16666666666666666,1
0.8,1.2708333333333333,0
0.8333333333333334,1.2708333333333333,0
1.0,0.7916666666666667,0
1.0,2.3125,0
0.8571428571428571,2.25,0
1.0,4.125,0
1.0,3.479166666666666,0
0.8,1.1041666666666667,0
0.8333333333333334,1.1041666666666667,0
1.0,0.625,0
1.0,2.2291666666666665,0
0.8571428571428571,2.1666666666666665,0
1.0,3.958333333333333,0
1.0,3.4791666666666665,0
0.16666666666666666,0.0,1
0.8,1.3125,0
0.8333333333333334,1.5833333333333333,0
1.0,1.9375,1
0.8888888888888888,3.145833333333333,1
1.0,2.7916666666666665,0
0.8333333333333334,1.3125,0
0.8333333333333334,1.5833333333333333,0
