lev_norm,panphon_dist,phon_cosine,phon_euclid,label
1.0,1.3125,0.8374288381553353,1.920286436967152,0
1.0,1.3958333333333335,0.7775050408560975,2.277608394786075,0
1.0,3.625,0.8791225252294748,1.6833745869532426,0
0.8,2.145833333333333,0.8533437493287253,1.9310331143946988,0
1.0,1.4791666666666667,0.8644262284327773,1.697629065621947,0
1.0,0.20833333333333331,0.8598551696529505,2.1213203435596424,0
1.0,1.3333333333333333,0.8126045083289419,2.0412414523193148,0
0.8571428571428571,1.3541666666666665,0.8693347869995482,1.7492855684535902,0
1.0,1.1041666666666667,0.8203676070503912,1.9078784028338915,0
0.8571428571428571,1.3958333333333333,0.8526168602149318,1.8634645153584224,0
0.875,2.5833333333333335,0.8933381141737173,1.6013232375479696,0
1.0,1.2916666666666665,0.7270152242997643,2.3979157616563596,0
1.0,2.958333333333333,0.8421083162506343,1.8819316317727026,0
0.6666666666666666,0.5,0.8364162089486755,1.7888543819998322,1
1.0,3.6041666666666665,0.8042212364287471,2.0320863662748194,0
1.0,2.583333333333333,0.8655903556514563,1.7480147469502525,0
0.8571428571428571,2.3541666666666665,0.6068501858073707,2.9537170555834296,0
0.8571428571428571,1.1875,0.9525793444156805,1.0408329997330663,0
1.0,4.0,0.8487696364190991,1.9679979352163641,0
0.8571428571428571,2.2291666666666665,0.7602631123499286,2.2459840703897354,0
0.7777777777777778,2.9166666666666665,0.9111333894083026,1.412074055002173,0
1.0,1.625,0.8971558395707412,1.5275252316519468,0
1.0,2.4375,0.7316270290598,2.5219040425836985,0
1.0,3.1666666666666665,0.7409799204669159,2.4608038433722332,0
0.8888888888888888,2.4375,0.9292033859859175,1.144591937306849,0
1.0,3.9999999999999996,0.7035415838697229,2.581988897471611,0
1.0,2.1875,0.9235625516816424,1.3512254383281812,0
1.0,2.1041666666666665,0.7706746355884526,2.3717082451262845,0
0.5714285714285714,1.8749999999999998,0.9820074400339853,0.6246631745450127,1
1.0,0.9583333333333331,0.8521494356644018,1.7888543819998322,0
0.8333333333333334,2.0625,0.9722875184652726,0.7861650943380504,0
0.7142857142857143,2.208333333333333,0.9406780022091714,1.098421873528062,0
1.0,5.104166666666666,0.8631729880445921,1.7736497211493971,0
0.8333333333333334,1.7291666666666667,0.903308451341205,1.4518187826921714,0
1.0,3.708333333333333,0.913350154919775,1.3574213025411797,0
0.75,1.8541666666666665,0.9045117981100932,1.972026594366539,0
0.875,1.3541666666666667,0.8829616171814112,1.5898986690282426,1
1.0,1.6041666666666665,0.9238070741305006,1.2583057392117918,0
0.9,1.5833333333333333,0.8887813832478093,1.5456030825826175,0
0.6,1.0625,0.9170605214488299,1.2649110640673518,1
1.0,1.6458333333333333,0.9051722138257035,1.4232201360139463,0
1.0,2.1041666666666665,0.9371870088659441,1.1052851798509677,0
1.0,1.7916666666666665,0.842500005527867,1.9006577808748213,0
0.6666666666666666,1.0,0.9838099401736041,0.6306962642808167,1
0.875,3.395833333333333,0.8907273729026056,1.5726172452316551,0
0.9,4.083333333333333,0.8472345488542599,1.79843682124227,0
0.9,2.9791666666666665,0.9158071738950628,1.2943079448822978,0
0.9230769230769231,5.312500000000001,0.9550584931509024,0.9975877935779343,0
1.0,0.7916666666666666,0.8893067409890678,1.5231546211727818,0
0.9090909090909091,3.8749999999999996,0.8470405844094253,1.8777972331909514,0
1.0,4.229166666666666,0.8465538349792906,1.6863421954040052,0
0.8571428571428571,1.1458333333333335,0.9256720932941245,1.3228756555322954,0
0.9,2.6874999999999996,0.8516194987017309,1.7707371922681336,0
1.0,2.645833333333333,0.7885373261665815,2.1921577396609844,0
1.0,3.020833333333333,0.7900214269615011,2.279132388529557,0
0.8333333333333334,3.270833333333333,0.7609268649253661,2.260776661041756,0
0.75,1.0833333333333333,0.9239886042108216,1.4719601443879744,1
1.0,3.958333333333333,0.8724494260630302,1.7275343701356567,0
1.0,2.583333333333333,0.7374347185792057,2.4094720491334933,0
0.7142857142857143,1.4791666666666665,0.9337256838682993,1.2242911781471306,0
0.8571428571428571,2.333333333333333,0.8628937068022636,1.7548119783512648,0
0.9,3.4166666666666665,0.9015762490550148,1.4351989124742768,0
1.0,1.3125,0.9241140544077425,1.3324827218698305,0
0.9,1.979166666666667,0.8628180787997732,1.7065487609410368,0
0.9,1.375,0.8854949209205935,1.6158932858054431,0
0.8181818181818182,5.770833333333333,0.7756277879712314,2.0397288611873132,0
0.9166666666666666,1.7916666666666667,0.8834624889778929,1.4684175155588413,0
1.0,2.8125,0.905419766297054,1.406897141905276,0
0.4444444444444444,1.1666666666666665,0.9323373174786143,1.1547005383792517,1
0.9,3.75,0.8168748231809381,1.9633996718969213,0
0.75,0.43750000000000006,0.9199030284830897,1.3017082793177759,1
0.9090909090909091,3.0416666666666665,0.9497736071201557,1.024084957413202,0
0.9090909090909091,2.8125,0.8920295538156854,1.4289365163999537,0
1.0,3.145833333333333,0.8730248615655452,1.6666666666666667,0
1.0,2.375,0.8433305499016743,1.8782379449307742,0
1.0,1.5208333333333335,0.7982024002865469,2.170829334609241,0
0.8,1.7083333333333333,0.9195862335891697,1.1856100945489187,1
1.0,3.2291666666666665,0.8001355306883197,2.1278575558006176,0
0.8571428571428571,0.6875,0.9534992742878037,0.9591663046625438,0
1.0,1.7708333333333335,0.8787491296315146,1.6495790708878164,0
1.0,1.0,0.6073601246041113,3.0618621784789726,0
1.0,2.25,0.9008226375198228,1.4975414470015607,0
1.0,4.0625,0.8262083703223047,2.1001025782095186,0
0.75,3.2916666666666665,0.9098499590043587,1.260756190878913,0
1.0,2.0625,0.8628387846605373,1.6346933113652304,0
1.0,1.5416666666666665,0.9188592000749327,1.32077418374393,0
0.875,1.6041666666666665,0.9112708271862682,1.3119026013291344,1
1.0,3.9166666666666665,0.7688539286732972,2.2607766610417563,0
0.5,2.75,0.977319005762392,0.6758625033664689,1
0.625,3.0208333333333335,0.9729936762680922,0.7721722605740251,0
1.0,5.958333333333333,0.7810938839233043,2.0608041101101566,0
1.0,1.6874999999999998,0.8345291807290938,1.9136933459209766,0
0.8571428571428571,1.875,0.8122356597784333,1.9793377119071363,0
0.875,2.0,0.8907690306549377,1.515109090315135,0
0.5,1.1041666666666665,0.9617577251980827,0.9144221128415011,1
0.8,1.1875,0.8214416322175222,2.034425935955617,0
1.0,3.4791666666666665,0.8873961497379121,1.6305673859120329,0
1.0,1.7916666666666665,0.8510318031163745,1.893849694845572,0
0.8571428571428571,2.4791666666666665,0.9164292169526156,1.346291201783626,0
0.8,2.3125,0.7396579192674231,2.4935472279020057,0
0.8,2.9166666666666665,0.7624928516630235,2.3043437243605824,0
1.0,3.2083333333333335,0.854446331861407,1.7795130420052185,0
0.8888888888888888,3.2916666666666665,0.8709945421897973,1.6743868813901488,0
0.8,0.43750000000000006,0.7843984312047061,2.1343747458109497,0
0.625,0.25,0.9705817768262736,0.816496580927726,1
1.0,6.729166666666667,0.7278179017935356,2.387596549660478,0
1.0,4.458333333333333,0.8721194578884495,1.7294829028097127,0
0.8,1.3333333333333333,0.8939653347417327,1.6484841521834537,0
1.0,1.333333333333333,0.8909374110480401,1.5811388300841898,0
1.0,0.3958333333333333,0.8846725397826602,1.6770509831248424,0
0.9230769230769231,4.791666666666666,0.8934418674388982,1.489935370211543,0
0.5,2.145833333333333,0.9232107886996889,1.348867838019887,0
0.8,0.47916666666666663,0.9906907307851911,0.44721359549995787,1
0.7777777777777778,4.833333333333333,0.8767223088049637,1.6682862501218665,0
1.0,2.625,0.8637824813513726,1.742045413363906,0
1.0,4.625,0.9289801723392427,1.2193968409668055,0
1.0,0.9374999999999999,0.8983070168993834,1.5545631755148026,0
0.4,0.041666666666666664,0.988235294117647,0.5,1
0.8888888888888888,4.25,0.9262161251222907,1.373829468095443,0
0.6666666666666666,0.16666666666666666,0.9726910846347602,0.8,1
1.0,4.041666666666667,0.7793381712412153,2.319199173692556,0
0.9285714285714286,3.729166666666667,0.8633103847937834,1.6569927579805532,0
0.8888888888888888,3.958333333333333,0.81866499563221,2.042629579954973,0
1.0,1.25,0.7500915695015926,2.327373340628157,0
0.9,2.3124999999999996,0.8776697260340016,1.623551159448614,0
1.0,3.1875,0.8232795735340135,2.0816659994661326,0
1.0,1.7916666666666665,0.8885368776358332,1.4761904761904763,0
0.7142857142857143,0.6458333333333334,0.8281177011484522,1.886796226411321,1
1.0,2.3125,0.9429918751053094,1.1060542523178032,0
0.875,1.6458333333333333,0.8672403914199505,1.7549928774784245,0
0.875,2.375,0.9261512204831949,1.2747548783981961,0
0.45454545454545453,0.20833333333333331,0.9792922338912847,0.6614378277661477,1
0.75,1.4375,0.9027106979073287,1.505914266410202,0
0.875,1.3333333333333333,0.7974212008110199,1.939071942966532,0
1.0,2.75,0.8841704181498669,1.5830737345365793,0
0.3333333333333333,0.041666666666666664,0.9672041516493516,1.0,1
1.0,0.9791666666666667,0.6776057453313601,2.6608269391300143,0
1.0,3.6875,0.8258450282326356,1.9372884193514106,0
1.0,1.9791666666666665,0.7486972044997665,2.3173260452512934,0
0.4,1.4583333333333335,0.9167863776564784,1.2465371535912786,1
0.4,1.1666666666666667,0.9665912043227406,0.8712441437534552,1
1.0,3.5,0.8723830807805013,1.695206326615117,0
0.875,3.0625000000000004,0.7977079151088436,2.279132388529557,0
1.0,3.125,0.8705104138252249,1.7072026289595887,0
1.0,2.0625,0.8638491969658502,1.8528453023082403,0
1.0,2.375,0.9302398255246591,1.2154960121512353,0
0.9166666666666666,2.3333333333333335,0.8292154218276009,1.8815362264459783,0
0.75,2.041666666666667,0.8495813410861778,1.7795130420052185,0
0.6666666666666666,0.08333333333333333,0.9333333333333338,1.3333333333333333,1
1.0,2.1458333333333335,0.9144454421463903,1.3169830843425607,0
0.8333333333333334,2.2708333333333335,0.9181486232685523,1.3254978100489054,0
1.0,2.9583333333333335,0.8767465054900301,1.608650086886771,0
1.0,3.2499999999999996,0.8675353939512807,1.6832508230603465,0
1.0,1.3333333333333333,0.7135348556370602,2.6404965862924765,0
0.3333333333333333,0.08333333333333333,0.9864856876215803,0.565685424949238,1
0.8571428571428571,3.1041666666666665,0.9003151984651512,1.4232042032265197,0
1.0,2.083333333333333,0.8000062210604638,2.0722494268487153,0
1.0,0.5,0.7797124423937976,2.4037008503093262,0
0.8,1.8749999999999998,0.9651554289482537,0.8488354033321851,0
0.6666666666666666,1.9999999999999998,0.9006384909374157,1.5055453054181622,0
0.9,5.125,0.813835299926642,1.9798989873223334,0
0.8571428571428571,1.7499999999999998,0.9103942322865074,1.4200938936093863,0
1.0,2.729166666666666,0.7909290008865026,2.14249335536374,0
1.0,4.979166666666666,0.8256154365748793,2.060289219179353,0
1.0,1.1666666666666667,0.7368629338387775,2.366431913239847,0
0.8888888888888888,3.4791666666666665,0.9089833872970098,1.4577379737113252,0
0.75,1.9375,0.8235659473079356,2.0463381929681126,0
0.2,0.08333333333333333,0.9843127528030605,0.565685424949238,1
0.7777777777777778,2.9791666666666665,0.9163595878102906,1.3462912017836262,1
0.2857142857142857,0.16666666666666666,0.9842819292150684,0.5714285714285715,1
0.8333333333333334,2.9375,0.8623274626849644,1.7559422921421233,0
1.0,2.4375,0.9377711531509942,1.2346276991690877,0
1.0,2.5625,0.7498854862946077,2.1065374432940898,0
0.9166666666666666,7.458333333333334,0.8407720968320398,1.9339079605813718,0
1.0,1.2291666666666667,0.9382583637918898,1.1989578808281798,0
1.0,2.0625,0.883285287479328,1.5275252316519465,0
1.0,4.625,0.7672888775637678,2.3919618478314995,0
1.0,3.3541666666666665,0.7420978284460431,2.345207879911715,0
0.9,4.8125,0.7492565063788086,2.484325864293974,0
1.0,1.2291666666666665,0.749239439720122,2.5873624493766707,0
0.8888888888888888,2.6875,0.874219873727952,1.6134637603994857,0
0.6666666666666666,1.1041666666666667,0.9508575828882646,1.0641898326896382,0
0.7692307692307693,3.5,0.9351317114193758,1.1152699944380406,0
0.8,1.9583333333333333,0.933204444757035,1.2823589374447564,0
1.0,1.125,0.9253582443348831,1.2909944487358058,0
0.6666666666666666,0.20833333333333331,0.9144028580804662,1.49071198499986,1
0.4444444444444444,0.375,0.9755195234452513,0.75,1
0.9166666666666666,3.5208333333333335,0.7546489121583378,2.2592863917617882,0
1.0,1.5208333333333335,0.8646236892366633,1.8439088914585775,0
1.0,2.3541666666666665,0.9317661208153615,1.1887785514739255,0
1.0,1.7916666666666665,0.8723105123912658,1.6781914463529615,0
0.625,2.145833333333333,0.9617299300697234,0.9033118078616167,1
0.7777777777777778,1.4166666666666665,0.9281818553896743,1.2279806626883454,1
1.0,0.9375,0.9555357083707373,1.0,0
0.8571428571428571,0.7291666666666666,0.9238371233963385,1.2360330811826106,0
0.8,2.1458333333333335,0.7862977495474576,2.155097316699282,1
0.8888888888888888,5.166666666666667,0.821493675472484,1.9162640478896866,0
0.8333333333333334,3.2499999999999996,0.7230169128182262,2.6562295750848715,0
0.6666666666666666,0.3125,0.8530566380408912,1.7950549357115013,1
0.875,2.895833333333333,0.9414349503858261,1.2583057392117918,0
1.0,3.0,0.9249774456027056,1.2451293997903279,0
0.9,1.7499999999999998,0.8515073161330295,1.776583800443987,0
0.3333333333333333,0.16666666666666666,0.9705308746582316,0.8,1
1.0,2.7291666666666665,0.8509059783307784,1.9426470474639514,0
0.8888888888888888,3.958333333333333,0.8431616286548514,1.9714515756651858,0
0.75,0.375,0.9239780413115295,1.2909944487358058,1
1.0,1.4166666666666667,0.7974250901171298,2.1213203435596424,0
1.0,2.1875,0.9053202433851814,1.4251705550954634,0
1.0,4.874999999999999,0.8078729325554502,2.0937240877335186,0
1.0,3.2916666666666665,0.7618984697213247,2.081665999466133,0
0.875,2.4374999999999996,0.8351222284513368,1.9454362549881252,0
0.875,1.2083333333333335,0.9533940195650281,0.989743318610787,0
1.0,2.4375,0.8362310285923611,1.8726837545203525,0
1.0,1.916666666666667,0.7375139774783043,2.3783747952470957,0
0.8888888888888888,4.104166666666666,0.903600918903035,1.523640863681951,0
1.0,2.375,0.7324553945808806,2.5174943451332275,0
0.8571428571428571,2.2916666666666665,0.9016105091269132,1.4837078178970713,0
1.0,2.3749999999999996,0.7854274229305854,2.2055485586231023,0
1.0,2.666666666666667,0.8841755378692522,1.5444436287702377,0
1.0,2.520833333333333,0.7999029754017541,2.078264582162095,0
1.0,2.041666666666667,0.8272711832847799,1.8891503087073005,0
0.8888888888888888,1.8333333333333335,0.8363235936061858,1.8973665961010275,0
0.8571428571428571,3.8958333333333326,0.8588387278156707,1.7424928060506655,0
0.625,2.7916666666666665,0.9759782669371166,0.7026734661277598,1
0.9,3.583333333333333,0.9357590071341687,1.1967032904743342,0
0.9166666666666666,1.6875000000000002,0.9085637065850647,1.401057801435388,0
0.8571428571428571,1.4166666666666665,0.8445997664172651,1.788854381999832,0
1.0,1.6458333333333335,0.907605587899918,1.4224392195567912,0
0.9,5.395833333333333,0.9291761141438067,1.2569805089976536,0
0.8888888888888888,2.0625,0.9043652708999149,1.4378049809571902,0
0.6,1.0416666666666665,0.9679872536610632,0.8986100377805716,1
0.9230769230769231,2.395833333333333,0.8013312800738751,2.176172168887833,0
0.6,1.6041666666666665,0.8314533717455228,1.9065675964937618,0
1.0,2.1041666666666665,0.9233703608503265,1.1883314012826458,0
1.0,1.6666666666666663,0.8869832971941842,1.7770137247015787,0
1.0,1.9375,0.7774160051059148,2.1499353995462798,0
0.9090909090909091,2.5,0.7434607665882284,2.2653795365113645,0
1.0,2.4166666666666665,0.8481003554589425,1.8818141485800128,0
0.875,1.9583333333333333,0.9666257738639314,0.8430765452937768,0
0.5,0.125,0.9834858109597182,0.5773502691896258,1
0.875,1.7291666666666665,0.9067127201500619,1.5527752931802823,0
0.6666666666666666,2.083333333333333,0.9778117301634253,0.7881941385217224,1
0.8,2.979166666666666,0.8878428795855573,1.4385563751360055,0
0.5714285714285714,2.708333333333333,0.9633424322401184,0.9669275979057773,1
0.8,1.4583333333333333,0.9197925433283903,1.307669683062202,0
1.0,1.5208333333333335,0.5327564592676394,3.507927529974865,1
1.0,2.770833333333333,0.7989922312388325,2.1327473153449548,0
0.7777777777777778,1.6458333333333333,0.8887556925138593,1.535668142533057,0
0.9,2.5624999999999996,0.8299069897409576,2.016425605427144,1
1.0,2.6458333333333335,0.6735461503017494,2.50421866279906,0
1.0,1.8750000000000002,0.7681706886470948,2.3664319132398464,0
1.0,3.1249999999999996,0.8033158181102805,1.9759842835632293,0
1.0,5.0625,0.8368851146531859,1.9019158631804098,0
0.8888888888888888,6.020833333333334,0.7736861122962668,2.3333333333333335,0
1.0,1.3333333333333333,0.7847414918554697,2.2376202636829254,0
0.7142857142857143,1.3333333333333333,0.9475205627010979,1.1498792207106894,1
1.0,1.895833333333333,0.9013952664748139,1.3581032524975576,0
0.875,0.8124999999999999,0.9150521481808316,1.3228756555322954,0
0.7142857142857143,1.8958333333333335,0.9184429296183764,1.2165525060596438,1
1.0,5.854166666666666,0.8278061015800502,2.0578065752724592,0
1.0,2.583333333333333,0.8899764216896624,1.4563022785571036,0
0.8,1.125,0.9292427365828927,1.3228756555322954,0
0.7,1.8958333333333333,0.970169141831802,0.8177323672753793,0
0.6363636363636364,1.125,0.9732254164437739,0.7122988238881709,1
1.0,2.6875,0.9431765869055838,1.1839056774343235,0
1.0,1.7083333333333335,0.5887523521874501,3.070920962114713,0
0.7777777777777778,1.2708333333333333,0.9846041947879578,0.6453477864160524,1
0.3,2.7916666666666665,0.9708682576805229,0.7685213074469698,1
1.0,2.270833333333334,0.9378824488131663,1.14564392373896,0
1.0,2.0833333333333335,0.7584812633332276,2.2599778759979046,0
1.0,1.5833333333333333,0.8736140514819197,1.7,0
0.75,1.8333333333333335,0.9412723796054481,1.1888083555066598,0
0.875,3.8541666666666665,0.9018443333641757,1.6625800238186752,0
0.8571428571428571,4.166666666666667,0.7556400252938479,2.24769975642018,0
0.5,1.1458333333333333,0.8608602321639427,1.713913650100261,1
0.7142857142857143,2.208333333333333,0.9378445975606469,1.1801072244607647,0
0.8333333333333334,1.7083333333333333,0.836891457228903,1.8200274723201295,0
1.0,2.9375,0.7590991044030577,2.351378232406844,0
1.0,1.8333333333333333,0.807294331660414,2.033060090930254,0
1.0,1.7083333333333335,0.8160251682571926,1.9846634195472264,0
1.0,4.0,0.9102369042665331,1.375,0
1.0,2.375,0.7900101480739022,2.034425935955617,0
1.0,3.2083333333333335,0.919130436343658,1.2619392070094073,0
0.875,1.2291666666666665,0.9507843939902578,1.0132456102380443,0
1.0,3.7916666666666665,0.7665167802557528,2.248888614404902,0
