lev_norm,panphon_dist,phon_cosine,phon_euclid,semantic_sim,label
1.0,3.2291666666666665,0.8157460750811913,1.94811162126016,0.9532484,0
1.0,1.9375,0.9262606285398715,1.3165611772087666,0.6670145,0
1.0,1.2708333333333333,0.7362885268739535,2.1817424229271434,0.6705,0
0.7142857142857143,1.3958333333333333,0.9624881293862724,0.8869423130433381,0.75605303,0
1.0,1.5833333333333333,0.7647447085976732,2.185177338341216,0.8032012,0
0.5555555555555556,2.1666666666666665,0.9242424896105363,1.149977816999892,0.9267198,1
0.5,0.10416666666666666,0.997880558175794,0.19999999999999996,0.99184054,1
1.0,4.0625,0.8713757074630852,1.6863421954040052,0.993199,0
1.0,1.3125,0.8374288381553353,1.920286436967152,0.9475496,0
1.0,2.4166666666666665,0.869204263362928,1.7161894191635665,0.814963,0
1.0,3.625,0.8791225252294748,1.6833745869532426,0.92406404,0
0.8,2.145833333333333,0.8533437493287253,1.9310331143946988,0.948593,0
0.8571428571428571,2.3125,0.8979278071834866,1.578684546690435,0.8292875,0
1.0,0.20833333333333331,0.8598551696529505,2.1213203435596424,0.936998,0
1.0,1.3333333333333333,0.8126045083289419,2.0412414523193148,0.9838344,0
0.8333333333333334,1.5208333333333335,0.8563343015637588,1.776231966833161,0.93306017,0
1.0,4.770833333333333,0.8018489449074877,2.21543748846726,0.9151817,0
0.8571428571428571,1.3958333333333333,0.8526168602149318,1.8634645153584224,0.74443394,0
1.0,3.145833333333333,0.8878512585999438,1.5538792798433636,0.83536816,0
1.0,1.2916666666666665,0.7270152242997643,2.3979157616563596,0.7172255,0
1.0,2.625,0.8798083976730435,1.7393407148827913,0.87982714,0
0.6666666666666666,0.5,0.8364162089486755,1.7888543819998322,0.7953547,1
1.0,3.6041666666666665,0.8042212364287471,2.0320863662748194,0.98556507,0
1.0,1.8958333333333333,0.8938391234353694,1.518592258962093,0.81563276,0
0.8571428571428571,2.3541666666666665,0.6068501858073707,2.9537170555834296,0.9670658,0
0.8,1.583333333333333,0.9823560868831825,0.6115908496265611,0.606297,0
1.0,2.7708333333333335,0.6929743344383735,2.577951383043003,0.7928269,0
0.8571428571428571,2.2291666666666665,0.7602631123499286,2.2459840703897354,0.93932825,0
0.7777777777777778,2.9166666666666665,0.9111333894083026,1.412074055002173,0.8008281,0
1.0,1.625,0.8971558395707412,1.5275252316519468,0.89071214,0
1.0,2.4375,0.7316270290598,2.5219040425836985,0.8451192,0
1.0,3.1666666666666665,0.7409799204669159,2.4608038433722332,0.7708838,0
0.9,1.916666666666667,0.9303278343809642,1.1889424644083788,0.76640457,0
1.0,3.9999999999999996,0.7035415838697229,2.581988897471611,0.88367623,0
1.0,2.1875,0.9235625516816424,1.3512254383281812,0.9866166,0
0.8333333333333334,3.1458333333333335,0.8478708541479637,1.7795130420052185,0.6896162,0
0.5714285714285714,1.8749999999999998,0.9820074400339853,0.6246631745450127,0.8618174,1
1.0,1.4999999999999998,0.9294513939284785,1.2692955176439846,0.82614696,0
0.8333333333333334,2.0625,0.9722875184652726,0.7861650943380504,0.8437099,0
0.7142857142857143,2.208333333333333,0.9406780022091714,1.098421873528062,0.99734753,0
1.0,5.104166666666666,0.8631729880445921,1.7736497211493971,0.874686,0
0.8333333333333334,1.7291666666666667,0.903308451341205,1.4518187826921714,0.7970544,0
1.0,3.708333333333333,0.913350154919775,1.3574213025411797,0.9841744,0
1.0,3.4791666666666665,0.9419174019549442,1.1,0.79722166,0
0.875,1.3541666666666667,0.8829616171814112,1.5898986690282426,0.9381151,1
1.0,1.6041666666666665,0.9238070741305006,1.2583057392117918,0.8176495,0
0.9,1.5833333333333333,0.8887813832478093,1.5456030825826175,0.98651326,0
0.6,1.0625,0.9170605214488299,1.2649110640673518,0.89285207,1
1.0,1.6458333333333333,0.9051722138257035,1.4232201360139463,0.7448343,0
0.7692307692307693,1.5,0.9501451311726588,1.0295630140987002,0.7847359,0
1.0,1.7916666666666665,0.842500005527867,1.9006577808748213,0.988532,0
0.6666666666666666,1.0,0.9838099401736041,0.6306962642808167,0.9967327,1
0.8181818181818182,4.354166666666666,0.9572928168365732,0.971253485622231,0.7215757,0
1.0,1.8958333333333333,0.907311946105012,1.4575474072716965,0.78037584,0
0.9,2.9791666666666665,0.9158071738950628,1.2943079448822978,0.93345463,0
0.875,3.145833333333333,0.851856444638386,1.7481768929314883,0.7084398,0
0.8,1.6458333333333335,0.9035853328634222,1.3975424859373686,0.74996847,0
0.9090909090909091,3.8749999999999996,0.8470405844094253,1.8777972331909514,0.958385,0
1.0,4.229166666666666,0.8465538349792906,1.6863421954040052,0.87789345,0
0.8571428571428571,1.1458333333333335,0.9256720932941245,1.3228756555322954,0.97192615,0
1.0,2.5,0.8168993869829513,2.008661798865658,0.76475316,0
1.0,2.645833333333333,0.7885373261665815,2.1921577396609844,0.96786535,0
1.0,4.041666666666666,0.4975109935405038,3.6817870057290865,0.89204496,0
0.8333333333333334,3.270833333333333,0.7609268649253661,2.260776661041756,0.8615753,0
0.75,1.0833333333333333,0.9239886042108216,1.4719601443879744,0.99287826,1
1.0,3.958333333333333,0.8724494260630302,1.7275343701356567,0.99605614,0
0.9090909090909091,3.354166666666666,0.919610900380636,1.3490737563232043,0.7226527,0
0.7142857142857143,1.4791666666666665,0.9337256838682993,1.2242911781471306,0.89998406,0
1.0,1.0416666666666667,0.8061112483588101,2.2638462845343543,0.71897924,0
1.0,2.8333333333333335,0.8985449576597003,1.4883809249576458,0.8123664,0
1.0,1.3125,0.9241140544077425,1.3324827218698305,0.9893774,0
0.9,1.979166666666667,0.8628180787997732,1.7065487609410368,0.88184226,0
1.0,2.4791666666666665,0.9099217374321678,1.4529663145135576,0.62852305,0
0.8181818181818182,5.770833333333333,0.7756277879712314,2.0397288611873132,0.822901,0
0.9166666666666666,1.7916666666666667,0.8834624889778929,1.4684175155588413,0.91286516,0
1.0,2.8125,0.905419766297054,1.406897141905276,0.8508704,0
0.4444444444444444,1.1666666666666665,0.9323373174786143,1.1547005383792517,0.9961741,1
1.0,1.7291666666666667,0.7755541652477862,2.32379000772445,0.6711155,0
0.75,0.43750000000000006,0.9199030284830897,1.3017082793177759,0.9866754,1
0.9090909090909091,3.0416666666666665,0.9497736071201557,1.024084957413202,0.7969005,0
0.9090909090909091,2.8125,0.8920295538156854,1.4289365163999537,0.7841619,0
1.0,3.145833333333333,0.8730248615655452,1.6666666666666667,0.9424859,0
1.0,1.25,0.8666825838483474,1.5634719199411433,0.7718885,0
1.0,3.145833333333333,0.7966874802786098,2.179449471770337,0.63965213,0
0.8,1.7083333333333333,0.9195862335891697,1.1856100945489187,0.682858,1
1.0,3.2291666666666665,0.8001355306883197,2.1278575558006176,0.78958094,0
0.8571428571428571,0.6875,0.9534992742878037,0.9591663046625438,0.95534235,0
1.0,1.7708333333333335,0.8787491296315146,1.6495790708878164,0.8697983,0
1.0,1.0,0.6073601246041113,3.0618621784789726,0.81524354,0
0.9375,8.916666666666668,0.7760404586878904,2.1679954062757263,0.6676704,0
1.0,4.0625,0.8262083703223047,2.1001025782095186,0.89506495,0
0.75,3.2916666666666665,0.9098499590043587,1.260756190878913,0.96628547,0
1.0,2.0833333333333335,0.8765971111732473,1.6549588783075213,0.90717673,0
1.0,1.5416666666666665,0.9188592000749327,1.32077418374393,0.7482893,0
0.875,1.6041666666666665,0.9112708271862682,1.3119026013291344,0.80866337,1
0.8333333333333334,2.375,0.8736386379127234,1.69148192751537,0.7152581,0
0.5,2.75,0.977319005762392,0.6758625033664689,0.908807,1
1.0,1.9583333333333335,0.7750423098955892,2.1667948680020452,0.84707534,0
0.9333333333333333,8.833333333333334,0.8577876062061031,1.8036985342254022,0.8007739,0
1.0,1.6874999999999998,0.8345291807290938,1.9136933459209766,0.8993541,0
0.8571428571428571,1.875,0.8122356597784333,1.9793377119071363,0.9977733,0
0.875,2.0,0.8907690306549377,1.515109090315135,0.9156717,0
0.5,1.1041666666666665,0.9617577251980827,0.9144221128415011,0.89588773,1
0.8,1.1875,0.8214416322175222,2.034425935955617,0.9802892,0
1.0,3.4791666666666665,0.8873961497379121,1.6305673859120329,0.88573605,0
1.0,1.7916666666666665,0.8510318031163745,1.893849694845572,0.7291104,0
1.0,2.375,0.9114925423948899,1.4264368973853074,0.9590751,0
0.8,2.3125,0.7396579192674231,2.4935472279020057,0.72041595,0
0.8,2.9166666666666665,0.7624928516630235,2.3043437243605824,0.6657914,0
1.0,4.479166666666666,0.8947859672705007,1.5885003409925142,0.73894113,0
0.8888888888888888,3.2916666666666665,0.8709945421897973,1.6743868813901488,0.95158654,0
0.8,0.43750000000000006,0.7843984312047061,2.1343747458109497,0.9577689,0
0.625,0.25,0.9705817768262736,0.816496580927726,0.96702373,1
1.0,6.729166666666667,0.7278179017935356,2.387596549660478,0.7367296,0
1.0,4.458333333333333,0.8721194578884495,1.7294829028097127,0.86913687,0
0.8,1.3333333333333333,0.8939653347417327,1.6484841521834537,0.8825777,0
1.0,1.333333333333333,0.8909374110480401,1.5811388300841898,0.9781057,0
1.0,0.3958333333333333,0.8846725397826602,1.6770509831248424,0.97978204,0
0.9230769230769231,4.791666666666666,0.8934418674388982,1.489935370211543,0.89471763,0
1.0,1.5208333333333333,0.8568632798453188,1.8503002759312097,0.74831796,0
0.8,0.47916666666666663,0.9906907307851911,0.44721359549995787,0.7823925,1
0.7777777777777778,4.833333333333333,0.8767223088049637,1.6682862501218665,0.6910187,0
1.0,2.625,0.8637824813513726,1.742045413363906,0.968071,0
1.0,4.625,0.9289801723392427,1.2193968409668055,0.83678865,0
1.0,0.9374999999999999,0.8983070168993834,1.5545631755148026,0.8225612,0
0.4,0.041666666666666664,0.988235294117647,0.5,0.61467826,1
0.8888888888888888,4.25,0.9262161251222907,1.373829468095443,0.9945335,0
0.6666666666666666,0.16666666666666666,0.9726910846347602,0.8,1.0,1
1.0,4.041666666666667,0.7793381712412153,2.319199173692556,0.913075,0
0.9285714285714286,3.729166666666667,0.8633103847937834,1.6569927579805532,0.9611162,0
0.8888888888888888,3.958333333333333,0.81866499563221,2.042629579954973,0.7439908,0
1.0,1.25,0.7500915695015926,2.327373340628157,0.892436,0
0.9,2.3124999999999996,0.8776697260340016,1.623551159448614,0.92531455,0
1.0,2.479166666666667,0.8235521864731297,1.96143371598997,0.6955705,0
1.0,1.7916666666666665,0.8885368776358332,1.4761904761904763,0.9934912,0
0.7142857142857143,0.6458333333333334,0.8281177011484522,1.886796226411321,0.9662123,1
1.0,1.6458333333333333,0.8197931038948103,1.8702346852140719,0.8995881,0
1.0,3.2291666666666665,0.8322503785764787,1.9148542155126762,0.9037117,0
0.875,2.375,0.9261512204831949,1.2747548783981961,0.94514394,0
0.45454545454545453,0.20833333333333331,0.9792922338912847,0.6614378277661477,0.98527855,1
0.75,1.4375,0.9027106979073287,1.505914266410202,0.9117149,0
1.0,0.5,0.9442474630865642,1.118033988749895,0.70181715,0
0.8888888888888888,1.9375,0.8872871340109144,1.5334285315020357,0.76133543,0
0.3333333333333333,0.041666666666666664,0.9672041516493516,1.0,0.96507716,1
1.0,0.9791666666666667,0.6776057453313601,2.6608269391300143,0.61268103,0
1.0,3.6875,0.8258450282326356,1.9372884193514106,0.97063625,0
1.0,1.9791666666666665,0.7486972044997665,2.3173260452512934,0.9871379,0
0.4,1.4583333333333335,0.9167863776564784,1.2465371535912786,0.98293024,1
0.4,1.1666666666666667,0.9665912043227406,0.8712441437534552,0.9629276,1
1.0,1.0833333333333335,0.8120530291284488,2.0,0.7967506,0
0.875,3.0625000000000004,0.7977079151088436,2.279132388529557,0.7344221,0
1.0,1.3541666666666665,0.8268418902738084,1.950783318453271,0.73077786,0
1.0,2.0625,0.8638491969658502,1.8528453023082403,0.85170496,0
1.0,2.375,0.9302398255246591,1.2154960121512353,0.94779783,0
0.9166666666666666,2.3333333333333335,0.8292154218276009,1.8815362264459783,0.9951298,0
0.75,2.041666666666667,0.8495813410861778,1.7795130420052185,0.9695235,0
0.6666666666666666,0.08333333333333333,0.9333333333333338,1.3333333333333333,1.0,1
0.875,2.083333333333333,0.8106271214057343,2.144708195216866,0.80677533,0
0.8333333333333334,2.2708333333333335,0.9181486232685523,1.3254978100489054,0.88427114,0
1.0,2.9583333333333335,0.8767465054900301,1.608650086886771,0.95724994,0
1.0,3.2499999999999996,0.8675353939512807,1.6832508230603465,0.8985152,0
1.0,1.3333333333333333,0.7135348556370602,2.6404965862924765,0.85865927,0
0.3333333333333333,0.08333333333333333,0.9864856876215803,0.565685424949238,0.94847804,1
0.8571428571428571,3.1041666666666665,0.9003151984651512,1.4232042032265197,0.8938679,0
0.8333333333333334,2.3958333333333335,0.853253121814883,1.8008485654145259,0.7420163,0
1.0,0.5,0.7797124423937976,2.4037008503093262,0.59890777,0
0.8571428571428571,1.6458333333333335,0.8960215366342484,1.4773286702694157,0.8073729,0
1.0,2.6666666666666665,0.9142390710507309,1.3821013282797514,0.6827016,0
0.8,1.375,0.9346279536610843,1.176860229593982,0.8882718,0
0.8888888888888888,2.6458333333333335,0.8657397793370087,1.6300744943538186,0.95444226,0
1.0,2.729166666666666,0.7909290008865026,2.14249335536374,0.78379047,0
1.0,4.145833333333333,0.7990953921159067,2.1001025782095186,0.9462873,0
1.0,2.9791666666666665,0.8737870621596139,1.7570360300759729,0.8755798,0
0.8888888888888888,3.4791666666666665,0.9089833872970098,1.4577379737113252,0.75969833,0
0.75,1.9375,0.8235659473079356,2.0463381929681126,0.99193275,0
0.2,0.08333333333333333,0.9843127528030605,0.565685424949238,0.96095586,1
0.7777777777777778,2.9791666666666665,0.9163595878102906,1.3462912017836262,0.8374639,1
0.2857142857142857,0.16666666666666666,0.9842819292150684,0.5714285714285715,0.9966788,1
0.8333333333333334,2.9375,0.8623274626849644,1.7559422921421233,0.6613862,0
1.0,4.0625,0.7806700542691477,2.1889228446783244,0.8809315,0
1.0,1.2499999999999998,0.9101631940205843,1.3564659966250538,0.60010225,0
1.0,2.0208333333333335,0.9292750608802008,1.2256517540566823,0.6466953,0
1.0,1.2291666666666667,0.9382583637918898,1.1989578808281798,0.970832,0
1.0,2.0625,0.883285287479328,1.5275252316519465,0.9898971,0
1.0,2.8958333333333335,0.8673292225012096,1.7310481731534157,0.7580559,0
1.0,3.3541666666666665,0.7420978284460431,2.345207879911715,0.9931325,0
1.0,2.291666666666667,0.8783976975623153,1.5891853900919277,0.7948358,0
1.0,1.2291666666666665,0.749239439720122,2.5873624493766707,0.7882073,0
0.8,1.8333333333333333,0.9431191251430153,1.0274023338281628,0.8652068,0
0.6666666666666666,1.1041666666666667,0.9508575828882646,1.0641898326896382,0.8753185,0
0.7692307692307693,3.5,0.9351317114193758,1.1152699944380406,0.9343559,0
0.8,1.9583333333333333,0.933204444757035,1.2823589374447564,0.7518787,0
1.0,1.125,0.9253582443348831,1.2909944487358058,0.8988108,0
0.6666666666666666,0.20833333333333331,0.9144028580804662,1.49071198499986,0.9910003,1
0.4444444444444444,0.375,0.9755195234452513,0.75,0.9810693,1
0.8571428571428571,1.6041666666666665,0.8805047358045058,1.662920960974688,0.84075606,0
1.0,1.5208333333333335,0.8646236892366633,1.8439088914585775,0.8062494,0
1.0,2.041666666666667,0.8113146672652567,2.097882530341275,0.79435325,0
1.0,1.7916666666666665,0.8723105123912658,1.6781914463529615,0.9108412,0
0.625,2.145833333333333,0.9617299300697234,0.9033118078616167,0.9789549,1
0.7777777777777778,1.4166666666666665,0.9281818553896743,1.2279806626883454,0.88948417,1
1.0,0.9375,0.9555357083707373,1.0,0.83704466,0
0.8571428571428571,0.7291666666666666,0.9238371233963385,1.2360330811826106,0.911594,0
0.8,2.1458333333333335,0.7862977495474576,2.155097316699282,0.96151483,1
0.8888888888888888,5.166666666666667,0.821493675472484,1.9162640478896866,0.7814534,0
1.0,1.895833333333333,0.9133866195813531,1.3642254619787417,0.6535639,0
0.6666666666666666,0.3125,0.8530566380408912,1.7950549357115013,0.9965682,1
0.8888888888888888,5.145833333333333,0.8744829883390582,1.6515518329105277,0.77597046,0
1.0,3.0,0.9249774456027056,1.2451293997903279,0.955834,0
0.9,1.7499999999999998,0.8515073161330295,1.776583800443987,0.87360775,0
0.3333333333333333,0.16666666666666666,0.9705308746582316,0.8,0.8149598,1
1.0,2.7291666666666665,0.8509059783307784,1.9426470474639514,0.84217,0
1.0,3.291666666666666,0.8812397706301561,1.546886273407694,0.85654974,0
0.75,0.375,0.9239780413115295,1.2909944487358058,0.9963534,1
0.8333333333333334,1.1666666666666665,0.8215699795694158,2.0591260281974004,0.82161444,0
1.0,2.1875,0.9053202433851814,1.4251705550954634,0.8037281,0
0.7142857142857143,2.2916666666666665,0.8827110195082832,1.6832508230603462,0.8156861,0
1.0,3.354166666666666,0.8609823225793308,1.7349939716415885,0.72941947,0
1.0,2.1666666666666665,0.8627395535233914,1.7123004377490672,0.60603756,0
0.875,1.2083333333333335,0.9533940195650281,0.989743318610787,0.7116329,0
0.875,4.979166666666667,0.800404184170824,2.128265464853689,0.69813204,0
1.0,1.916666666666667,0.7375139774783043,2.3783747952470957,0.9791891,0
0.9090909090909091,3.3541666666666665,0.9517091193508188,1.0219466717984849,0.7029813,0
1.0,2.375,0.7324553945808806,2.5174943451332275,0.94296265,0
0.8571428571428571,2.2916666666666665,0.9016105091269132,1.4837078178970713,0.7977675,0
1.0,2.3749999999999996,0.7854274229305854,2.2055485586231023,0.92566526,0
